Order Year,Order Month,Order Quarter,Region,Product Category,Product,Sales,Quantity,Discount,Profit,Profit Margin,Shipping Cost,Browsing Time (min),Age,Gender,Education,Marital Status,Age Group
2024,11,Q2,华南,家居,产品34,3540.3265251575835,6,0.03302212805431715,496.94914369803473,35.56212555846005,24.265110638625877,31.05280601374308,32,男,其他,已婚,30-39
2023,3,Q1,西北,食品,产品20,1723.6258718079534,7,0.11501635908959955,786.4370168050234,49.32276423627398,44.611159751400365,29.315063056464325,54,男,高中,离异,50-59
2023,3,Q3,华南,食品,产品38,3410.748220814658,6,0.2511485892585077,588.0872738057639,6.297634711476741,48.240686935803176,1.669376188595638,32,男,其他,已婚,30-39
2023,4,Q1,华东,电子产品,产品24,2040.0924083601542,4,0.25958836776030736,91.60893929880085,20.21629948177138,45.18506130784237,38.894270123016454,67,男,高中,已婚,60+
2022,4,Q4,西北,电子产品,产品10,3805.643577969928,1,0.18085391411869092,767.9958133381313,9.853396905303912,37.363011082339085,7.40162367890436,67,女,本科,已婚,60+
2023,10,Q2,华东,家居,产品32,2325.49994740986,9,0.2182609281690428,79.10149004580225,16.80372191229978,31.324673012261982,37.842526773053805,42,女,硕士,离异,40-49
2022,11,Q1,华南,家居,产品15,2120.170666375161,4,0.03454673622086111,483.9147033636389,42.74995546065985,36.016773595967976,1.6847520353835042,38,男,博士,未婚,30-39
2022,11,Q1,西北,电子产品,产品37,4680.176585892675,7,0.17643781964035646,180.62572200351366,6.454546939674064,47.25991493297101,29.422427549963096,55,男,高中,未婚,50-59
2023,5,Q3,华南,电子产品,产品20,1329.3075894644312,7,0.20008971104615453,754.8118261981061,28.408232107957716,16.24994308507243,20.13126748587242,19,女,本科,已婚,<20
2023,4,Q3,西北,服装,产品3,690.1919659831706,2,0.06021385287413766,912.4753155280653,30.520791838956786,29.08042284530322,9.833736078610745,44,男,硕士,离异,40-49
2023,11,Q2,华南,服装,产品37,2964.261254971345,1,0.26404641987307764,558.5849017246915,30.251801600238025,36.032360855018354,5.732701237899101,66,女,硕士,已婚,60+
2024,10,Q1,华北,电子产品,产品40,4849.676880192476,8,0.058499021256305926,531.8758213561887,26.388368322046507,35.56611505959236,20.365618648038364,49,男,硕士,未婚,40-49
2023,8,Q1,华南,服装,产品8,1951.4121472632146,8,0.09404320795393513,766.3235643623617,40.57713341463899,16.352553180957642,6.425455434142689,38,女,高中,已婚,30-39
2024,6,Q3,华北,美妆,产品40,403.98014178102943,7,0.18616705410703757,15.028024845969938,11.009439027749803,31.402918732538833,22.403650914406093,21,男,本科,未婚,20-29
2022,6,Q1,华南,家居,产品44,1762.5958098168805,8,0.19150501953921922,918.5810562088091,18.97596569978543,40.81609140890704,28.5095505807255,61,女,其他,离异,60+
2024,8,Q1,西北,家居,产品23,2579.0651061658364,3,0.20981542229621017,205.4743289202204,32.707672405032774,26.378554102260974,37.40490451872376,36,女,本科,已婚,30-39
2023,7,Q1,西北,电子产品,产品40,893.4227324978472,2,0.0336035139204617,984.2776949879749,36.09281148205801,40.69841345144307,30.86057523604613,19,女,本科,离异,<20
2022,10,Q3,西北,食品,产品11,3324.700868476811,7,0.2548393289785666,738.8914084808575,23.186679429967533,21.194716898954965,3.8687897350706204,43,男,本科,已婚,40-49
2022,11,Q2,西南,电子产品,产品46,4988.972006149983,8,0.15985413968497794,776.5086362236643,44.391706849725495,47.24420572236915,14.527031432104836,51,女,高中,已婚,50-59
2022,12,Q4,华东,服装,产品8,2313.523432309075,1,0.1413965382315205,659.6409505698705,23.697202851316145,29.026779822459545,13.671058749030017,31,女,高中,已婚,30-39
2024,10,Q2,西北,食品,产品29,1838.1699279780419,9,0.29432928735405284,476.94655095730866,23.124926045674993,31.817657785667645,41.261426632727705,32,男,高中,已婚,30-39
2023,8,Q4,华北,服装,产品30,2063.4504174888866,4,0.2221134890823059,575.9114164275538,6.629326766932323,6.411270596206478,39.18240995328159,37,男,本科,已婚,30-39
2022,2,Q1,西北,美妆,产品10,664.2162741364856,4,0.03540180798581246,55.9388571549744,29.801360128763022,12.66211117078674,17.286508407418346,51,男,高中,离异,50-59
2022,9,Q2,西南,服装,产品39,4428.0406469884965,3,0.2269617501678722,627.7199143376941,36.89063773303573,33.48202462119701,4.1308312588335685,53,男,硕士,离异,50-59
2022,1,Q4,华北,美妆,产品28,2132.6457120546247,6,0.028574680191860845,629.8371209671762,10.149717358258165,23.89416673020221,40.34072198340827,36,女,高中,未婚,30-39
2024,8,Q3,西南,美妆,产品49,1997.6446159817224,1,0.008241168753895455,892.2887894277914,18.744474473954188,27.86737057061786,40.08035793042424,26,男,博士,已婚,20-29
2024,12,Q3,华北,服装,产品36,3332.4823373593244,6,0.12108776858096913,510.5997938559172,40.156562920228346,7.83371339301652,38.6088298093519,24,男,高中,未婚,20-29
2023,11,Q2,华南,服装,产品13,2265.963762562505,2,0.2980734518457656,86.3729303452004,21.466374593610894,42.53608572846729,38.18359206036207,47,男,高中,离异,40-49
2024,12,Q2,华东,美妆,产品32,3276.3439971584457,9,0.05246518085845879,313.1339612772604,15.872110791801795,40.30275210332977,22.131176047790806,30,男,高中,未婚,30-39
2022,12,Q1,华东,食品,产品36,401.0868216408588,2,0.201793303058037,659.0731179931743,35.24902986043005,13.340928907483228,8.806992698982322,44,男,高中,离异,40-49
2023,4,Q2,西南,美妆,产品37,4087.2443842389143,7,0.052018819861835805,246.86627412394927,13.854144995224503,33.54482107658207,22.009474220346817,61,男,博士,已婚,60+
2022,4,Q1,华东,家居,产品26,4708.469369109072,1,0.2174360924875158,287.7225436368469,45.304381381242955,41.824184524442224,22.762301909456454,52,男,其他,未婚,50-59
2022,5,Q1,西南,美妆,产品22,3278.950392180991,7,0.15160610047134784,822.2643261972449,9.751927821176343,33.838436138701994,22.55699714277387,30,女,高中,未婚,30-39
2024,8,Q3,西南,食品,产品4,4777.373051408173,5,0.20399151302681287,588.4765344450819,36.794741102727215,18.96791428831302,24.70599378906511,32,女,硕士,未婚,30-39
2023,5,Q3,西南,家居,产品31,842.0183404128202,8,0.060861952774270374,513.4421574558368,27.479691557886884,34.52500177151752,12.336909011610825,63,女,博士,未婚,60+
2024,8,Q4,华东,电子产品,产品18,2439.3393284537333,4,0.2236884997561506,325.2674471377463,44.14683030786471,14.47077864574455,17.11461196987906,26,女,其他,已婚,20-29
2024,10,Q3,西南,电子产品,产品38,3048.8529963326914,7,0.298685717886812,733.618755573703,10.678779096180648,19.32147487757394,20.10421004639266,62,女,高中,离异,60+
2023,1,Q3,华东,食品,产品24,2950.5095723638146,6,0.1996951501877879,294.84125014512904,35.50527133232396,15.80313438982304,6.769333218725993,40,男,其他,离异,40-49
2022,12,Q2,西南,美妆,产品23,2067.162717536312,5,0.1480439994218633,739.6928824677335,30.742458763162166,30.061629607559293,21.03602192070602,53,男,硕士,已婚,50-59
2022,10,Q3,西北,服装,产品22,1756.6136058946809,4,0.2769521965857794,79.40046546476759,26.60405640080209,9.870199104449688,36.66066315106209,57,男,博士,离异,50-59
2023,9,Q4,西南,食品,产品2,721.4377104970521,7,0.00475555266956289,865.8959281662628,27.113326854470078,46.99896711567524,37.43461988024656,20,男,博士,未婚,20-29
2022,6,Q2,华北,家居,产品31,2019.538007755163,5,0.21897705578574633,504.57079874217345,37.48896328093389,20.008055914829008,19.108805963645334,51,女,其他,已婚,50-59
2023,3,Q4,西南,家居,产品11,897.0379940168772,5,0.2666239550441439,444.1229365319803,47.198374472066995,14.85365571976106,23.827565731711555,36,女,高中,离异,30-39
2023,8,Q3,华南,电子产品,产品28,3698.39181481187,1,0.018502375086287236,614.9131774265053,9.106324660357163,27.344741612082405,2.480614613942492,45,男,本科,已婚,40-49
2024,9,Q4,西南,家居,产品46,1123.2715839234909,2,0.13501925112472746,627.9501521673077,5.87761914247341,17.464901830462225,30.675032484618264,40,男,博士,已婚,40-49
2023,6,Q2,华北,食品,产品32,386.96999589421586,5,0.06141583618499967,140.7148251210956,41.256715661654155,29.070683887218994,18.802658849661974,57,女,本科,离异,50-59
2024,11,Q1,华北,家居,产品5,2806.5940753044483,3,0.169955449676349,758.6712539180511,9.86762243978417,20.682911740193845,20.601018055667215,66,女,博士,离异,60+
2022,7,Q4,华东,食品,产品38,3016.625690325068,2,0.19486288758109815,283.1690149705623,49.40135582361907,10.943006484606837,39.44159999590965,62,女,高中,已婚,60+
2022,1,Q4,西北,服装,产品10,4372.374000274477,4,0.0907869548786265,905.9122613682148,32.87067120314768,16.96528589122679,21.32071512066677,24,男,高中,已婚,20-29
2022,5,Q2,西南,电子产品,产品40,2927.209900846641,4,0.13799450090343024,819.6721567806842,34.28898778643633,24.729793023268634,1.9324588340255215,58,男,博士,离异,50-59
2022,5,Q2,华东,家居,产品46,1792.856183244884,4,0.08380184558296784,352.803381119401,13.950126632210782,6.363195191583153,11.009599198238744,29,女,其他,已婚,20-29
2024,10,Q4,西北,食品,产品24,4034.7582194789707,4,0.11081734933653413,809.6619002687073,15.81405396335035,39.67891371566429,21.927307029563394,31,女,高中,离异,30-39
2022,4,Q3,西南,美妆,产品35,2747.366576618363,3,0.04786198700652707,362.8265943069051,34.67076363946626,32.98210540656871,19.673436880935572,63,男,高中,已婚,60+
2023,6,Q4,华南,电子产品,产品44,488.4733946928395,7,0.2656678330756894,109.93820481968021,45.93770770703886,32.06118232752594,38.856286040341146,32,男,硕士,已婚,30-39
2023,7,Q2,西南,服装,产品48,2872.6677455349086,9,0.0030031231677409287,962.2693563384508,49.2075749532905,29.57224693472447,24.854050409471334,20,男,高中,已婚,20-29
2023,9,Q1,华北,食品,产品23,4549.2908725661455,5,0.26472275593313654,656.0759950632856,13.911392598399214,31.564092754628085,31.343972644265325,32,男,硕士,离异,30-39
2024,1,Q1,华北,服装,产品17,2041.9318649412808,4,0.17150366350492155,461.5385313959658,11.035383021940557,47.05933787182492,21.650225069912683,68,女,高中,未婚,60+
2022,6,Q3,华南,服装,产品1,1551.9964293090204,2,0.09949735325310524,403.79561801572925,7.538061099235572,5.385614486483331,20.344852298603257,41,女,高中,离异,40-49
2022,7,Q4,华东,家居,产品31,803.0003393882982,2,0.21691713763809892,331.4582809156813,44.073365817259756,7.150986934598717,20.636613412871455,69,女,其他,已婚,60+
2022,3,Q1,西北,家居,产品31,842.0830574832509,5,0.1523256455587993,981.633119474838,18.262168108541093,13.617203446886105,19.08054906652891,63,男,其他,未婚,60+
2024,8,Q4,西南,食品,产品42,2220.5802732749125,7,0.14973259743228196,143.39979247959832,5.081541524116325,12.528562099691754,24.69766897758495,25,男,高中,未婚,20-29
2023,5,Q2,华北,美妆,产品42,3018.8311383914947,9,0.03304268487568993,321.65700833136265,15.071813872539298,13.15375067611322,12.019509677158563,22,男,博士,已婚,20-29
2023,9,Q1,华东,食品,产品34,495.0154853310486,7,0.1168548077836226,490.6426638798369,20.31984860447383,35.237474863189256,40.20642852904012,68,女,博士,离异,60+
2022,5,Q3,华南,美妆,产品9,4703.886086223312,5,0.07231930375702099,483.2195496037683,49.59437762735084,25.67674854725744,15.655764116130408,21,女,高中,未婚,20-29
2023,9,Q2,华北,服装,产品22,3800.15472548146,6,0.004708771678883894,476.65281956376504,28.559371723568674,49.63004952506119,7.49104870380326,31,女,博士,未婚,30-39
2023,10,Q3,华南,电子产品,产品13,2974.457199589947,3,0.10802988923463398,184.025977672078,14.212127641779558,15.209866166132517,5.248221058300786,33,男,高中,离异,30-39
2024,4,Q2,西南,食品,产品25,4159.349487601055,5,0.026946638827681422,153.48320183840553,20.066825512105297,18.98735454623726,1.5906082652856148,37,男,其他,离异,30-39
2024,9,Q1,西北,食品,产品48,492.9151083793551,8,0.07704901131755555,262.2199104653339,19.86384594005953,49.290832256074204,19.605667456941905,41,女,本科,未婚,40-49
2024,5,Q3,华北,美妆,产品18,2436.5105008923097,1,0.027754986354928336,915.3808922640354,5.8876585908428964,42.42911633610112,9.254883495998687,23,男,硕士,离异,20-29
2024,10,Q3,华北,服装,产品12,3187.456321622151,1,0.030282487666919655,121.92243815616503,11.083237437714352,26.140964930533972,1.9525077138389082,48,女,博士,未婚,40-49
2022,9,Q2,西南,服装,产品40,4160.399239979617,7,0.05970338832455648,759.8508523395916,36.2838406866445,29.95685984956954,23.880860036739044,23,女,博士,已婚,20-29
2024,3,Q3,华东,美妆,产品17,3939.000844241412,5,0.2999547733459201,759.9729092020376,10.411294395683058,42.943006429377824,30.919056140633504,52,女,其他,离异,50-59
2023,4,Q2,西北,服装,产品15,1457.6393235956582,5,0.0006552428571746316,811.6726998582897,15.383042447275345,26.644111072084762,4.773046240088592,32,女,博士,未婚,30-39
2022,9,Q2,华北,家居,产品42,4710.312830840101,1,0.19160179083612158,887.749334099462,20.783178428193896,14.271067561193794,21.280514008465023,46,男,高中,离异,40-49
2023,10,Q2,西北,电子产品,产品15,709.2946230112648,9,0.0423731094079672,270.40581576354094,39.098072502603216,42.28000423494735,33.71966185843285,20,男,高中,离异,20-29
2023,11,Q2,华北,食品,产品15,4388.154731243645,1,0.27618844101323275,232.3138745762074,31.20804341905729,29.199762107403952,44.3755001243707,28,男,本科,未婚,20-29
2023,6,Q1,西北,电子产品,产品39,4857.6072230626305,5,0.02808986800008877,470.8506098622049,36.004999324485574,11.886916872371959,30.356375164272677,20,男,本科,已婚,20-29
2024,2,Q2,华南,食品,产品13,968.0522637908653,9,0.28651895613787093,272.4382770645158,30.51555464390775,27.751362403297893,11.772940235618906,45,男,本科,未婚,40-49
2024,7,Q4,华北,家居,产品17,3638.123714598548,4,0.1832779162450434,736.9668890932764,35.76165913498411,23.594152126858646,32.52836015027598,27,男,高中,离异,20-29
2022,2,Q3,西北,服装,产品32,297.39904201219247,8,0.0003804230746470738,639.5801809740193,5.12789691487876,44.45791393467911,27.308894780072517,67,女,本科,未婚,60+
2022,11,Q4,华东,美妆,产品9,2086.5718431818595,6,0.2682021593750418,876.237811172125,46.89041649671432,10.672494411231654,10.3191686975881,50,男,本科,离异,50-59
2024,2,Q1,华南,家居,产品40,2629.7881660686025,3,0.15651354041007548,91.91092045220084,9.991410389366294,44.38444120016115,38.448876337292404,65,男,高中,未婚,60+
2023,11,Q4,华南,电子产品,产品20,2945.161606957207,4,0.07880092059914535,915.9325000244941,23.281209318960716,28.04949575646281,19.80579479801444,33,男,其他,已婚,30-39
2022,1,Q3,华东,美妆,产品26,4686.092516417942,2,0.23018375325468904,300.41514040338865,39.69672666101847,23.196399349151644,43.327016808301536,27,女,博士,已婚,20-29
2024,11,Q4,西北,服装,产品27,3394.028367741554,1,0.277999666166061,495.7874024677142,24.585382310424077,12.288523298132315,32.807644327702235,50,男,硕士,已婚,50-59
2024,11,Q1,西南,家居,产品21,2458.2619609742615,8,0.14510724694403818,444.2253215802472,47.607914825038215,36.53680831874057,29.360778803800173,53,女,高中,已婚,50-59
2024,12,Q2,华东,美妆,产品18,4067.4076777028577,1,0.09466604233293326,762.7085345933797,26.041502682444502,46.70630190995182,33.04752484896872,20,男,高中,未婚,20-29
2023,11,Q4,西北,家居,产品13,4757.610822676604,1,0.23668353718047802,426.1299763375241,44.37227325212021,21.89198092546939,22.03626882800175,22,男,硕士,已婚,20-29
2024,3,Q1,华东,家居,产品16,208.12412854322514,4,0.2045356493365364,944.1176141929153,41.48726510130219,15.871325030187505,23.229965023273653,29,男,硕士,未婚,20-29
2024,6,Q1,华东,服装,产品9,4914.354234054589,6,0.2666257451250817,903.5085438121897,49.14438362594074,29.969011264962067,38.45312495956873,61,女,本科,离异,60+
2024,8,Q3,华北,食品,产品12,522.0474814120337,9,0.20775420382835788,873.4395404498115,46.69465013379389,40.82836767952416,30.960855612314123,30,女,硕士,离异,30-39
2024,9,Q3,西北,美妆,产品44,4090.4952184169306,1,0.07305850166986089,80.54574932174562,45.41557256207954,5.169546254773987,40.47870630843224,41,男,博士,离异,40-49
2022,7,Q4,西南,服装,产品38,1473.6402875019212,7,0.2794977749277057,855.7154809384001,37.92219532337607,33.41198463779432,40.19637715726782,61,男,博士,已婚,60+
2022,4,Q2,华北,家居,产品19,747.6803229939716,5,0.031450724161797394,783.8190909887784,21.514916627069933,31.84322003143839,43.965561497946965,49,男,博士,已婚,40-49
2024,6,Q1,华东,服装,产品7,2255.292634597791,8,0.08038282503205436,112.4778175360697,9.77564383542061,19.3168483611872,31.809444989194702,33,女,博士,已婚,30-39
2023,5,Q4,华东,食品,产品35,3255.3872392933063,7,0.15605838231716568,116.34018218185965,35.98902735189755,25.314035162223664,23.10127557711665,49,女,博士,离异,40-49
2022,8,Q1,华东,美妆,产品48,1966.6640406150275,4,0.1697226078212704,110.15217340236576,49.039433660208424,16.113345087281942,8.317714809199625,62,男,本科,离异,60+
2024,1,Q1,西北,食品,产品18,367.3705005852249,4,0.004593175988071629,21.219267272442664,37.6971996799341,40.544858207832924,32.03674462448636,54,女,高中,离异,50-59
2022,1,Q2,西北,电子产品,产品16,3037.359584327711,6,0.23417181774628198,553.1479621426378,46.7928216174801,33.55407200147485,13.829419537436952,53,女,硕士,离异,50-59
2022,11,Q2,华北,美妆,产品39,4521.776052942306,6,0.10848219552761686,973.6603485216829,41.19371208299825,28.972022991754336,13.449692993642575,38,女,高中,未婚,30-39
2023,6,Q4,西南,食品,产品4,1977.7552931415332,9,0.12192556230064133,444.2978558707956,12.340160380250545,22.663678928802224,11.484662163714995,64,女,硕士,未婚,60+
2024,10,Q2,华北,家居,产品25,1160.0306103910525,5,0.2428108633310837,545.3499268684828,16.214169676607927,18.112297370932946,39.50537052346381,29,男,本科,已婚,20-29
2024,12,Q2,华南,美妆,产品32,2268.6289950707956,8,0.11378501751826336,968.290098802256,20.383952079305764,42.023141871954415,39.19043565401496,68,男,本科,已婚,60+
2023,2,Q4,华东,美妆,产品40,336.97728413902627,5,0.014167462948426445,262.63040648648837,12.571719995210186,25.313345169510605,28.762699574282557,38,女,其他,离异,30-39
2023,5,Q2,华东,服装,产品13,4120.389163953347,2,0.052931931141105094,859.8855500722804,31.174309970285304,27.565133892875274,21.811163180312377,68,女,其他,未婚,60+
2024,1,Q3,华东,家居,产品45,4149.0699736559145,6,0.28677095171645467,550.9265625396188,48.895273586072804,28.437292874333373,30.573036244347158,38,女,本科,未婚,30-39
2024,7,Q1,华北,电子产品,产品17,2981.202270805179,9,0.021121608720754248,573.7817495163806,39.26564750462714,25.17651209442094,27.718095813129192,60,男,本科,已婚,60+
2023,1,Q1,华北,食品,产品49,1830.2041557981086,3,0.10647936029040486,349.7421186352107,24.052403708035783,16.52397918072907,19.292306926229042,23,男,硕士,未婚,20-29
2022,4,Q1,华东,服装,产品37,4018.9384857843384,1,0.15095375011540338,565.9685173572391,5.20270164411299,10.41531981093734,17.703758169367912,26,女,本科,已婚,20-29
2022,9,Q1,华北,食品,产品6,2817.9664214629993,1,0.147984248201568,82.41108438350109,19.097420501218043,9.434177022548331,17.84294955839541,18,女,高中,离异,<20
2023,1,Q4,西北,电子产品,产品19,4147.068311895079,3,0.0011879829036428257,766.9971368879711,28.704167946149685,39.08581355033099,26.92186973886568,29,女,硕士,离异,20-29
2022,4,Q1,西北,电子产品,产品13,3194.148083656801,5,0.1503488194372471,291.84088392882893,19.59128932333868,15.058752003568012,29.497451669316337,31,女,本科,已婚,30-39
2023,6,Q1,华北,美妆,产品26,3943.586818742707,3,0.11513173739322276,888.7322461990154,9.996571536073679,7.505276672928901,20.876637154679447,23,男,硕士,离异,20-29
2022,6,Q1,华东,电子产品,产品14,3032.9586667670237,9,0.29162380064236715,374.1721876613839,24.924423058785255,40.88828330131487,43.62242380937389,18,男,硕士,离异,<20
2022,12,Q1,华北,食品,产品31,2129.2912342567643,8,0.047747725198148946,151.39586938201376,16.39637676345723,11.93277437872916,4.689211592197166,39,男,博士,未婚,30-39
2024,8,Q3,华北,家居,产品4,4793.934713638074,3,0.1062462590278485,698.9227586248002,45.91545694076756,33.131574128000935,16.27006914196619,51,男,其他,未婚,50-59
2024,1,Q1,华北,家居,产品39,2751.4577419063394,9,0.12584444552694593,172.93236326636782,9.578953782545709,20.238947215153843,19.4392860575194,28,男,硕士,未婚,20-29
2022,7,Q3,华南,美妆,产品8,3064.938640848638,6,0.11720806113028463,756.1437103875605,7.2118682926119675,10.691611551108926,1.7445391124574972,20,男,硕士,未婚,20-29
2022,1,Q4,西北,食品,产品25,1180.3894331322713,7,0.19974924829555876,968.4311140420554,5.2391376119687925,23.651644066446195,17.058116257401906,59,女,博士,未婚,50-59
2024,7,Q2,西南,食品,产品13,3165.688868193655,4,0.06465385726433065,781.7573401073091,19.7631358018546,5.666398750968131,13.043236355605071,23,女,本科,已婚,20-29
2024,3,Q1,西南,电子产品,产品32,2900.8774824664247,4,0.06632146584419754,32.22475594701143,34.71740771903998,42.84702421306521,23.265595890009152,23,男,硕士,已婚,20-29
2024,11,Q2,华南,食品,产品38,1005.7081499404222,2,0.21876328455025593,603.8869301722469,37.86861887968067,28.107408260383576,15.802064076063846,37,男,博士,未婚,30-39
2023,8,Q2,华北,服装,产品38,391.9767770304042,5,0.1500871556034539,698.4565642600271,25.39677575217754,11.262200490858282,32.952013937644296,38,男,高中,离异,30-39
2022,3,Q4,华南,电子产品,产品28,3061.3606666023784,8,0.12454670281719311,827.2037425383223,35.794789270487,15.664114327504311,23.437029797936535,19,女,博士,离异,<20
2024,1,Q2,华南,服装,产品30,3842.0921198165706,7,0.05076091550317554,65.44228584961016,21.196131629691354,25.1588836462337,6.709538273835632,43,女,其他,已婚,40-49
2022,8,Q3,华东,美妆,产品3,2664.6667175178404,7,0.056258166873649984,485.3067496727635,35.05127989939776,13.49912222669969,34.00269826235128,48,女,其他,已婚,40-49
2023,3,Q2,西北,家居,产品28,1211.185864066264,6,0.003165491044770163,540.0171639120103,6.8268193386068035,17.086962267548863,5.36607142763777,43,女,本科,已婚,40-49
2023,2,Q2,西南,美妆,产品3,3365.957685795871,3,0.02742788065851277,177.43361401773626,22.583884305515188,29.047350390586843,37.918163395491725,49,男,本科,离异,40-49
2024,1,Q2,华北,家居,产品45,492.518060387051,5,0.1670516084070723,329.2253116135431,40.58823549349306,42.467405586727345,41.982576539793655,27,女,其他,已婚,20-29
2023,3,Q1,西南,美妆,产品34,2264.9851535295775,1,0.26756193900252295,445.8195089936035,41.13527137065506,23.082785856046435,15.187592768133571,40,男,其他,离异,40-49
2022,2,Q1,西南,食品,产品16,900.497116152259,7,0.08614942953916722,834.8775910782234,37.22669504940626,37.26388730990967,41.75027586356896,23,女,硕士,已婚,20-29
2024,2,Q3,西北,服装,产品22,1003.8493501934284,9,0.09832416776883844,930.1134904095048,14.190737925643898,44.45078960572918,35.89235900139168,40,女,其他,离异,40-49
2022,6,Q3,西南,家居,产品32,1091.240350875198,1,0.03468168318345366,632.1386006284962,16.124230351878495,14.73354231332729,41.587166884165875,45,女,本科,已婚,40-49
2022,12,Q1,西南,电子产品,产品38,1994.8645795154916,2,0.11658928368213083,400.99573416124747,49.82399272690305,41.3236386680972,30.315886024517297,66,女,其他,已婚,60+
2023,1,Q3,华南,服装,产品8,350.63600753994837,3,0.011166511370798748,261.4907076209961,9.652010324088195,39.083098924896234,11.368337734542562,47,男,本科,离异,40-49
2023,2,Q1,西北,电子产品,产品8,2049.187860552581,3,0.2752802088785701,982.3138325917889,13.129821450608421,21.062178407666075,40.359022424082795,31,男,高中,已婚,30-39
2023,6,Q4,华东,服装,产品6,2607.366490862034,8,0.2019334044373586,983.1897980955948,10.851181504255967,49.52839817753902,9.107663351512723,54,男,其他,未婚,50-59
2023,3,Q2,华北,服装,产品14,2468.1419963349936,7,0.2972246428179656,925.7271787526844,19.7444733657627,16.815756714618068,10.374664244771562,49,男,本科,离异,40-49
2023,4,Q2,西南,美妆,产品32,1975.6420919748987,6,0.2648469488035481,787.812458379041,14.45791258552655,16.466146971426298,12.926771566176004,66,男,博士,已婚,60+
2024,1,Q3,华北,家居,产品35,4211.8183795466875,4,0.1418971781094458,332.52174830816205,27.395958179649746,39.7516624093939,14.386837705409725,51,男,硕士,离异,50-59
2022,8,Q1,华东,家居,产品10,812.1007928604702,9,0.15590550934511307,818.8304786626544,26.420931809605396,24.55957931229879,23.637104253765347,58,男,本科,已婚,50-59
2022,7,Q1,华北,服装,产品3,2577.9140445287326,1,0.05717281395515815,414.70508709846087,45.56775287530864,19.885774765146948,32.392123859097936,61,女,其他,未婚,60+
2022,7,Q3,华东,食品,产品12,404.002943087116,2,0.13861180285186667,333.50536717349473,6.563297635015166,13.039826240259632,41.75315967363008,68,男,其他,已婚,60+
2022,3,Q1,华南,食品,产品49,448.66282650175776,4,0.27090836204784347,747.4167048816167,19.394580950049352,39.43995939205448,4.891253842762108,39,女,高中,已婚,30-39
2023,10,Q4,西南,电子产品,产品31,2911.942663417772,3,0.015256027090746338,88.85738834421866,31.84960513986906,40.384481276123466,42.99225193804238,48,男,博士,未婚,40-49
2022,10,Q2,华东,电子产品,产品29,2873.4902819503227,1,0.2590670408994929,58.077096062705074,32.21607928297837,30.49538014535632,41.53821055225979,24,女,本科,离异,20-29
2024,3,Q3,华北,美妆,产品5,4402.3642129378395,5,0.10228434049278291,453.47416020937374,26.605680305639414,48.07911259361178,3.3759688559657133,58,男,博士,已婚,50-59
2024,2,Q3,西南,服装,产品25,2833.5810107343586,7,0.2698538295288929,451.1824128139403,41.704949336658515,19.317347169019442,16.85413005842876,38,女,高中,已婚,30-39
2022,12,Q1,华南,电子产品,产品41,4802.975999983766,2,0.2822639719024454,896.6877115331965,7.8224977136506455,14.882857046570173,36.778309173170804,33,男,硕士,未婚,30-39
2022,1,Q3,西南,电子产品,产品31,338.60475715965583,5,0.20125946610057177,134.89156532493863,41.696949451106114,35.486004602050784,27.909368001093647,37,男,博士,离异,30-39
2024,7,Q4,华东,服装,产品21,580.2376554256311,6,0.19932713597780335,132.05108817788866,27.263940819606663,39.12838883598671,35.280133508797896,60,男,高中,离异,60+
2024,7,Q1,华南,美妆,产品20,315.9227216948688,7,0.13582630131262202,155.97807447015217,11.019231278465098,15.120768674832007,32.63746690675505,61,男,本科,未婚,60+
2023,12,Q1,华北,电子产品,产品39,1007.8565666343461,1,0.25066206736311225,39.43889868165658,44.8565861093215,8.447484391750095,22.857884977595198,64,女,硕士,未婚,60+
2024,2,Q1,华南,美妆,产品22,2752.2235436142228,7,0.28848382752998497,81.0144204367593,34.215295079343356,41.47324189638674,2.8135940218747795,67,男,其他,已婚,60+
2023,7,Q1,华南,家居,产品4,3263.3036889943974,4,0.23252454010173576,663.2711681607486,12.359555907086268,48.94258881407056,26.707800890838044,36,男,高中,未婚,30-39
2023,8,Q4,西北,美妆,产品13,323.3672739484771,8,0.18658102012701275,437.26848582633414,6.514237552956198,34.010252873252796,3.1369327346090228,65,女,其他,未婚,60+
2023,1,Q1,华南,食品,产品45,4735.257360243437,4,0.18203786874640102,765.9670364171335,11.349934174969217,17.504010506475236,27.563975571545758,49,男,硕士,未婚,40-49
2023,9,Q3,华南,食品,产品42,4226.610345586867,6,0.2548409704750987,992.6717413958436,32.39590820811771,49.85026738487564,36.21807794972184,32,女,高中,离异,30-39
2023,7,Q4,西南,美妆,产品49,1553.4011625697563,9,0.1623611297313895,662.4443342880113,13.06833058670218,45.196998632018484,26.73963694288442,22,女,高中,未婚,20-29
2022,3,Q2,华北,食品,产品20,478.218898109693,5,0.24115796587464677,59.9510149139225,15.159338369376265,28.102129082613224,44.86895940071467,28,男,硕士,已婚,20-29
2024,8,Q2,西南,家居,产品13,932.4466587733806,4,0.15266557655227372,113.5172361067981,6.131287659034138,42.139457817882516,21.058126007939055,32,男,本科,已婚,30-39
2023,7,Q3,西南,服装,产品17,722.0276273993661,8,0.018733282492177237,882.1940439665608,37.53188025073716,41.71192354683351,33.948408398575445,46,女,高中,已婚,40-49
